"fold";"method";"metric";"val";"dataset"
5;"GBM";"acc";0,840579710144927;"australian"
5;"GBM";"brier_score";0,117127815831937;"australian"
6;"GBM";"auc";0,885344827586207;"australian"
6;"GBM";"acc";0,782608695652174;"australian"
6;"GBM";"brier_score";0,151865820438531;"australian"
7;"GBM";"auc";0,975506756756757;"australian"
7;"GBM";"acc";0,898550724637681;"australian"
7;"GBM";"brier_score";0,0671673535328045;"australian"
8;"GBM";"auc";0,936974789915966;"australian"
8;"GBM";"acc";0,840579710144927;"australian"
8;"GBM";"brier_score";0,0935484929367041;"australian"
9;"GBM";"auc";0,920634920634921;"australian"
9;"GBM";"acc";0,855072463768116;"australian"
9;"GBM";"brier_score";0,095825785316719;"australian"
10;"GBM";"auc";0,969230769230769;"australian"
10;"GBM";"acc";0,898550724637681;"australian"
10;"GBM";"brier_score";0,0684712276635247;"australian"
1;"glm";"auc";0,921848739495798;"australian"
1;"glm";"acc";0,855072463768116;"australian"
1;"glm";"brier_score";0,113668991824845;"australian"
2;"glm";"auc";0,925297113752122;"australian"
2;"glm";"acc";0,884057971014493;"australian"
2;"glm";"brier_score";0,0955425105024952;"australian"
3;"glm";"auc";0,963025210084034;"australian"
3;"glm";"acc";0,898550724637681;"australian"
3;"glm";"brier_score";0,0780933035375718;"australian"
4;"glm";"auc";0,942567567567568;"australian"
4;"glm";"acc";0,884057971014493;"australian"
4;"glm";"brier_score";0,0921468661778519;"australian"
5;"glm";"auc";0,896296296296296;"australian"
5;"glm";"acc";0,811594202898551;"australian"
5;"glm";"brier_score";0,130487504236417;"australian"
6;"glm";"auc";0,851724137931035;"australian"
6;"glm";"acc";0,768115942028985;"australian"
6;"glm";"brier_score";0,1554092566777;"australian"
7;"glm";"auc";0,945945945945946;"australian"
7;"glm";"acc";0,884057971014493;"australian"
7;"glm";"brier_score";0,0882620190221269;"australian"
8;"glm";"auc";0,93781512605042;"australian"
8;"glm";"acc";0,826086956521739;"australian"
8;"glm";"brier_score";0,102240231489965;"australian"
9;"glm";"auc";0,932980599647266;"australian"
9;"glm";"acc";0,855072463768116;"australian"
9;"glm";"brier_score";0,0893267558316778;"australian"
10;"glm";"auc";0,976923076923077;"australian"
10;"glm";"acc";0,927536231884058;"australian"
10;"glm";"brier_score";0,0608507670752752;"australian"
1;"Lasso";"auc";0,918067226890756;"australian"
1;"Lasso";"acc";0,797101449275362;"australian"
1;"Lasso";"brier_score";0,12636545726054;"australian"
2;"Lasso";"auc";0,950764006791171;"australian"
2;"Lasso";"acc";0,884057971014493;"australian"
2;"Lasso";"brier_score";0,0871040631373869;"australian"
3;"Lasso";"auc";0,960504201680672;"australian"
3;"Lasso";"acc";0,869565217391304;"australian"
3;"Lasso";"brier_score";0,0895233691831818;"australian"
4;"Lasso";"auc";0,947635135135135;"australian"
4;"Lasso";"acc";0,855072463768116;"australian"
4;"Lasso";"brier_score";0,106423132713144;"australian"
5;"Lasso";"auc";0,896296296296296;"australian"
5;"Lasso";"acc";0,826086956521739;"australian"
5;"Lasso";"brier_score";0,13324891863801;"australian"
6;"Lasso";"auc";0,843103448275862;"australian"
6;"Lasso";"acc";0,782608695652174;"australian"
6;"Lasso";"brier_score";0,162395853201805;"australian"
7;"Lasso";"auc";0,944256756756757;"australian"
7;"Lasso";"acc";0,898550724637681;"australian"
7;"Lasso";"brier_score";0,0853540221738007;"australian"
8;"Lasso";"auc";0,92436974789916;"australian"
8;"Lasso";"acc";0,884057971014493;"australian"
8;"Lasso";"brier_score";0,102618803636625;"australian"
9;"Lasso";"auc";0,934744268077601;"australian"
9;"Lasso";"acc";0,869565217391304;"australian"
9;"Lasso";"brier_score";0,0968907431239882;"australian"
10;"Lasso";"auc";0,974358974358974;"australian"
10;"Lasso";"acc";0,927536231884058;"australian"
10;"Lasso";"brier_score";0,0673052208089959;"australian"
1;"rf";"auc";0,930672268907563;"australian"
1;"rf";"acc";0,840579710144927;"australian"
1;"rf";"brier_score";0,103454724637681;"australian"
2;"rf";"auc";0,974533106960951;"australian"
2;"rf";"acc";0,898550724637681;"australian"
2;"rf";"brier_score";0,0723470724637681;"australian"
3;"rf";"auc";0,958823529411765;"australian"
3;"rf";"acc";0,898550724637681;"australian"
3;"rf";"brier_score";0,0756099710144928;"australian"
4;"rf";"auc";0,947635135135135;"australian"
4;"rf";"acc";0,898550724637681;"australian"
4;"rf";"brier_score";0,0898633043478261;"australian"
5;"rf";"auc";0,912037037037037;"australian"
5;"rf";"acc";0,811594202898551;"australian"
5;"rf";"brier_score";0,116861449275362;"australian"
6;"rf";"auc";0,848275862068966;"australian"
6;"rf";"acc";0,797101449275362;"australian"
6;"rf";"brier_score";0,157750956521739;"australian"
7;"rf";"auc";0,972972972972973;"australian"
7;"rf";"acc";0,884057971014493;"australian"
7;"rf";"brier_score";0,0760700869565217;"australian"
8;"rf";"auc";0,922689075630252;"australian"
8;"rf";"acc";0,855072463768116;"australian"
8;"rf";"brier_score";0,105446898550725;"australian"
9;"rf";"auc";0,931216931216931;"australian"
9;"rf";"acc";0,869565217391304;"australian"
9;"rf";"brier_score";0,0926271304347826;"australian"
10;"rf";"auc";0,967948717948718;"australian"
10;"rf";"acc";0,91304347826087;"australian"
10;"rf";"brier_score";0,0724017971014493;"australian"
1;"Ridge";"auc";0,922689075630252;"australian"
1;"Ridge";"acc";0,797101449275362;"australian"
1;"Ridge";"brier_score";0,12227403721513;"australian"
2;"Ridge";"auc";0,955008488964346;"australian"
2;"Ridge";"acc";0,884057971014493;"australian"
2;"Ridge";"brier_score";0,0877940825631521;"australian"
3;"Ridge";"auc";0,961344537815126;"australian"
3;"Ridge";"acc";0,869565217391304;"australian"
3;"Ridge";"brier_score";0,0887776507488834;"australian"
4;"Ridge";"auc";0,94847972972973;"australian"
4;"Ridge";"acc";0,855072463768116;"australian"
4;"Ridge";"brier_score";0,106451754183661;"australian"
5;"Ridge";"auc";0,896296296296296;"australian"
